time,open,high,low,close,TWAP,VWAP,Plot
1707609600,2.488,2.597,2.445,2.46,2.5006666666666666,2.5006666666666666,1.2781287310866791
1707696000,2.461,2.646,2.46,2.617,2.574333333333333,2.574333333333333,1.2485843047474754
1707782400,2.618,2.91,2.618,2.774,2.767333333333333,2.767333333333333,1.6488449924635689
1707868800,2.773,3.24,2.693,3.14,3.0243333333333333,3.0243333333333333,2.142929912785236
1707955200,3.14,3.5,3.06,3.463,3.3409999999999997,3.3409999999999997,2.7908010939045416
1708041600,3.464,4.6,3.357,4.467,4.141333333333333,4.141333333333333,3.995014593369029
1708128000,4.465,4.964,4.281,4.684,4.643000000000001,4.643000000000001,5.057044992782931
1708214400,4.684,6.428,4.676,5.895,5.666333333333333,5.666333333333333,5.818038140079679
1708300800,5.896,7.996,5.839,7.633,7.156,7.156,6.660317805068792
1708387200,7.631,7.8,6.133,6.698,6.877,6.876999999999999,6.12119115653931
1708473600,6.698,7.205,5.997,7.128,6.776666666666666,6.7766666666666655,4.964404764132027
1708560000,7.128,9.037,7.045,8.156,8.079333333333333,8.079333333333333,5.355120311973242
1708646400,8.157,9.183,7.841,8.211,8.411666666666667,8.411666666666667,5.134796059368953
1708732800,8.211,8.5,7.6,8.155,8.085,8.085,4.571647344919629
1708819200,8.156,9.45,8.119,8.569,8.712666666666665,8.712666666666665,4.709465087235702
